num_ligne;Rentrée scolaire;Code région;Région académique;Code académie;Académie;Code du département;Département;Code INSEE de la commune;Nom de la commune;UAI;Nom de l'établissement;Secteur;IPS;Ecart type de l'IPS;IPS national privé;IPS national public;IPS national;IPS académique privé;IPS académique public;IPS académique;IPS départemental privé;IPS départemental public;IPS départemental
6925.0;2023-2024;11;LA REUNION;28;LA REUNION;974;LA REUNION;97409;SAINT ANDRE;9740703W;COLLEGE DE CAMBUSTON CAUDE MAHOUDEAUX;public;77.5;25.5;124.1;100.9;105.9;122.6;84.6;88.3;122.6;84.6;88.3
6934.0;2023-2024;11;LA REUNION;28;LA REUNION;974;LA REUNION;97408;LA POSSESSION;9740909V;COLLEGE JEAN ALBANY;public;93;36.2;124.1;100.9;105.9;122.6;84.6;88.3;122.6;84.6;88.3
6962.0;2023-2024;11;LA REUNION;28;LA REUNION;974;LA REUNION;97411;SAINT DENIS;9741654E;COLLEGE PRIVE MEDERSA;privé sous contrat;101.8;30.7;124.1;100.9;105.9;122.6;84.6;88.3;122.6;84.6;88.3
11005.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;63;PUY-DE-DOME;63353;SAINT GERMAIN L HERM;0630064C;COLLEGE GASPARD DES MONTAGNES;public;98.9;28.9;125.1;100.9;106.1;116.7;101.8;105.2;122.7;103.7;107.6
6974.0;2023-2024;13;MAYOTTE;43;MAYOTTE;976;MAYOTTE;97615;PAMANDZI;9760183V;COLLEGE DE ZENA M DERE;public;92.1;30.4;124.1;100.9;105.9;NA;70;70;NA;70;70
11068.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;64;PYRENEES-ATLANTIQUES;64331;LEMBEYE;0640037T;COLLEGE DU VIC BILH;public;107.5;29;125.1;100.9;106.1;126.3;105.8;109.9;122.1;108;112.9
7006.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;01;AIN;01053;BOURG EN BRESSE;0010082J;COLLEGE PRIVE SAINT PIERRE;privé sous contrat;126.3;33.7;125.1;100.9;106.1;127.9;102.1;109.6;124.1;105.9;109.4
7025.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;01;AIN;01249;MIRIBEL;0010964T;COLLEGE ANNE FRANK;public;114.3;38.6;125.1;100.9;106.1;127.9;102.1;109.6;124.1;105.9;109.4
11186.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;66;PYRENEES-ORIENTALES;66136;PERPIGNAN;0660051X;COLLEGE ALBERT CAMUS;public;73.4;24;125.1;100.9;106.1;122.7;100;104.1;122.1;94.6;99.5
7040.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;01;AIN;01053;BOURG EN BRESSE;0011275F;COLLEGE THOMAS RIBOUD;public;103.9;35.5;125.1;100.9;106.1;127.9;102.1;109.6;124.1;105.9;109.4
11239.0;2024-2025;06;GRAND EST;15;STRASBOURG;67;BAS-RHIN;67482;STRASBOURG;0671607H;COLLEGE PRIVE NOTRE DAME DE SION;privé sous contrat;131.7;33.6;125.1;100.9;106.1;129;98.6;103.3;134.3;101;105.1
11241.0;2024-2025;06;GRAND EST;15;STRASBOURG;67;BAS-RHIN;67482;STRASBOURG;0671620X;COLLEGE PRIVE ECOLE LIBRE SAINTE ANNE;privé sous contrat;127.3;31.6;125.1;100.9;106.1;129;98.6;103.3;134.3;101;105.1
7150.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;03;ALLIER;03185;MONTLUCON;0030091H;COLLEGE JEAN JACQUES SOULIER;public;97.1;31.5;125.1;100.9;106.1;116.7;101.8;105.2;118.6;97.2;99.8
11265.0;2024-2025;06;GRAND EST;15;STRASBOURG;67;BAS-RHIN;67291;MERTZWILLER;0671912P;COLLEGE JACQUES TATI;public;104;31.5;125.1;100.9;106.1;129;98.6;103.3;134.3;101;105.1
7226.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;23;NICE;06;ALPES-MARITIMES;06004;ANTIBES;0060795G;COLLEGE SIDNEY BECHET;public;101.8;31;125.1;100.9;106.1;130.3;102.2;106.5;131.7;103.8;108.4
11279.0;2024-2025;06;GRAND EST;15;STRASBOURG;67;BAS-RHIN;67205;HOERDT;0672012Y;COLLEGE BALDUNG GRIEN;public;118.1;32;125.1;100.9;106.1;129;98.6;103.3;134.3;101;105.1
7423.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;11;AUDE;11069;CARCASSONNE;0110010B;COLLEGE ANDRE CHENIER;public;108.1;33.9;125.1;100.9;106.1;122.7;100;104.1;116.3;97.2;99.6
11320.0;2024-2025;06;GRAND EST;15;STRASBOURG;68;HAUT-RHIN;68154;ILLZACH;0680021D;COLLEGE JULES VERNE;public;85.3;28;125.1;100.9;106.1;129;98.6;103.3;124;94.9;100.5
7431.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;11;AUDE;11262;NARBONNE;0110049U;COLLEGE PRIVE INSTITUTION SEVIGNE;privé sous contrat;115.9;26.6;125.1;100.9;106.1;122.7;100;104.1;116.3;97.2;99.6
11342.0;2024-2025;06;GRAND EST;15;STRASBOURG;68;HAUT-RHIN;68287;ROUFFACH;0680139G;FPR COLLEGE SAINT JOSEPH ECOLE ET COLLEGE PRIVES;privé sous contrat;122.4;28.4;125.1;100.9;106.1;129;98.6;103.3;124;94.9;100.5
7471.0;2024-2025;16;OCCITANIE;16;TOULOUSE;12;AVEYRON;12120;LAISSAC SEVERAC L EGLISE;0120078V;COLLEGE PRIVE SACRE COEUR;privé sous contrat;107.4;23;125.1;100.9;106.1;124.6;107.2;110.4;110.7;103;106
7473.0;2024-2025;16;OCCITANIE;16;TOULOUSE;12;AVEYRON;12025;BELMONT SUR RANCE;0120081Y;COLLEGE PRIVE SAINT MICHEL;privé sous contrat;105.3;24.3;125.1;100.9;106.1;124.6;107.2;110.4;110.7;103;106
7486.0;2024-2025;16;OCCITANIE;16;TOULOUSE;12;AVEYRON;12300;VILLEFRANCHE DE ROUERGUE;0121255Z;COLLEGE PRIVE SAINT JOSEPH;privé sous contrat;109.5;29.8;125.1;100.9;106.1;124.6;107.2;110.4;110.7;103;106
7491.0;2024-2025;16;OCCITANIE;16;TOULOUSE;12;AVEYRON;12176;ONET LE CHATEAU;0121273U;COLLEGE LES QUATRE SAISONS;public;96.1;32.4;125.1;100.9;106.1;124.6;107.2;110.4;110.7;103;106
7537.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;02;AIX-MARSEILLE;13;BOUCHES-DU-RHONE;13209;MARSEILLE 9E ARRONDISSEMENT;0131548M;COLLEGE SYLVAIN MENU;public;115.5;35.9;125.1;100.9;106.1;124.3;99.7;104.7;126.5;100.1;105.8
11588.0;2024-2025;02;BOURGOGNE-FRANCHE-COMTE;07;DIJON;71;SAONE-ET-LOIRE;71133;LA CLAYETTE;0710022N;COLLEGE LES BRUYERES;public;107.7;29.9;125.1;100.9;106.1;122;101.2;104.3;119.5;99.8;102.3
7583.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;02;AIX-MARSEILLE;13;BOUCHES-DU-RHONE;13214;MARSEILLE 14E ARRONDISSEMENT;0132207D;COLLEGE MASSENET;public;67.9;17.6;125.1;100.9;106.1;124.3;99.7;104.7;126.5;100.1;105.8
11600.0;2024-2025;02;BOURGOGNE-FRANCHE-COMTE;07;DIJON;71;SAONE-ET-LOIRE;71342;PARAY LE MONIAL;0710061F;COLLEGE RENE CASSIN;public;101.1;30;125.1;100.9;106.1;122;101.2;104.3;119.5;99.8;102.3
7608.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;02;AIX-MARSEILLE;13;BOUCHES-DU-RHONE;13047;ISTRES;0132409Y;COLLEGE ALPHONSE DAUDET;public;84.2;29.9;125.1;100.9;106.1;124.3;99.7;104.7;126.5;100.1;105.8
11702.0;2024-2025;17;PAYS DE LA LOIRE;17;NANTES;72;SARTHE;72386;YVRE L EVEQUE;0721225R;COLLEGE PASTEUR;public;116.4;33.1;125.1;100.9;106.1;117.5;102.8;109.1;115.9;97.7;102.1
7649.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;02;AIX-MARSEILLE;13;BOUCHES-DU-RHONE;13069;PELISSANNE;0133114P;COLLEGE ROGER CARCASSONNE;public;120.9;35.1;125.1;100.9;106.1;124.3;99.7;104.7;126.5;100.1;105.8
11720.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;73;SAVOIE;73006;AIME LA PLAGNE;0730002F;COLLEGE JOVET;public;112.6;29.9;125.1;100.9;106.1;123.5;106.3;110;123.7;109.9;111.9
7680.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;02;AIX-MARSEILLE;13;BOUCHES-DU-RHONE;13212;MARSEILLE 12E ARRONDISSEMENT;0133881Y;COLLEGE GERMAINE TILLION;public;96.9;34.8;125.1;100.9;106.1;124.3;99.7;104.7;126.5;100.1;105.8
11732.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;73;SAVOIE;73236;SAINT GENIX LES VILLAGES;0730036T;COLLEGE LA FORET;public;107.5;31;125.1;100.9;106.1;123.5;106.3;110;123.7;109.9;111.9
7702.0;2024-2025;14;NORMANDIE;70;NORMANDIE;14;CALVADOS;14409;MERVILLE FRANCEVILLE PLAGE;0140069Z;COLLEGE ALFRED KASTLER;public;116.7;33.1;125.1;100.9;106.1;119.6;99.3;103.3;122.6;103.7;107.9
11752.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;73;SAVOIE;73008;AIX LES BAINS;0731041K;COLLEGE GARIBALDI;public;113.1;33.8;125.1;100.9;106.1;123.5;106.3;110;123.7;109.9;111.9
11760.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;73;SAVOIE;73008;AIX LES BAINS;0731271K;COLLEGE PRIVE TALMUDIQUE;privé sous contrat;112.4;35.7;125.1;100.9;106.1;123.5;106.3;110;123.7;109.9;111.9
7773.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;15;CANTAL;15134;MONTSALVY;0150020R;COLLEGE MARCELLIN BOULE;public;102.4;28.1;125.1;100.9;106.1;116.7;101.8;105.2;109.9;103.4;104.1
7787.0;2024-2025;01;AUVERGNE-RHONE-ALPES;06;CLERMONT-FERRAND;15;CANTAL;15014;AURILLAC;0150647X;COLLEGE JULES FERRY;public;114.3;36.5;125.1;100.9;106.1;116.7;101.8;105.2;109.9;103.4;104.1
11800.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;74;HAUTE-SAVOIE;74010;ANNECY;0740124H;COLLEGE PRIVE LA SALLE;privé sous contrat;131.8;31.5;125.1;100.9;106.1;123.5;106.3;110;127.6;106.3;111.8
7821.0;2024-2025;15;NOUVELLE-AQUITAINE;13;POITIERS;16;CHARENTE;16090;CHATEAUNEUF SUR CHARENTE;0160863B;COLLEGE MAURICE GENEVOIX;public;103.6;32;125.1;100.9;106.1;118.4;103.6;106.2;123.9;99.9;103.5
11834.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;74;HAUTE-SAVOIE;74163;MARGENCEL;0741666J;COLLEGE THEODORE MONOD MARGENCEL;public;106.9;33.4;125.1;100.9;106.1;123.5;106.3;110;127.6;106.3;111.8
7912.0;2024-2025;04;CENTRE-VAL DE LOIRE;18;ORLEANS-TOURS;18;CHER;18279;VIERZON;0180592W;COLLEGE ALBERT CAMUS;public;94.5;29.4;125.1;100.9;106.1;123;100;103.5;121.1;97;99.7
8275.0;2024-2025;14;NORMANDIE;70;NORMANDIE;27;EURE;27275;GAILLON;0270025F;COLLEGE GEORGES D AMBOISE;public;95.7;32.5;125.1;100.9;106.1;119.6;99.3;103.3;122.1;99.1;102.3
12688.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;23;NICE;83;VAR;83050;DRAGUIGNAN;0831306U;COLLEGE PRIVE SAINTE MARTHE;privé sous contrat;122.1;27.3;125.1;100.9;106.1;130.3;102.2;106.5;128.6;100.6;104.5
8330.0;2024-2025;14;NORMANDIE;70;NORMANDIE;27;EURE;27428;LE NEUBOURG;0271885C;COLLEGE GENEVIEVE DE GAULLE ANTHONIOZ;public;105.6;29.6;125.1;100.9;106.1;119.6;99.3;103.3;122.1;99.1;102.3
12704.0;2024-2025;18;PROVENCE-ALPES-COTE D'AZUR;23;NICE;83;VAR;83120;SAINT ZACHARIE;0831657A;COLLEGE DES SEIZE FONTAINES;public;115.7;31.1;125.1;100.9;106.1;130.3;102.2;106.5;128.6;100.6;104.5
8384.0;2024-2025;03;BRETAGNE;14;RENNES;29;FINISTERE;29043;DAOULAS;0290033D;COLLEGE COAT MEZ;public;120.9;31.5;125.1;100.9;106.1;116.9;105.9;110.7;117.6;106.1;111.1
8403.0;2024-2025;03;BRETAGNE;14;RENNES;29;FINISTERE;29019;BREST;0290100B;COLLEGE PENN AR C HLEUZ;public;91.3;35.9;125.1;100.9;106.1;116.9;105.9;110.7;117.6;106.1;111.1
8443.0;2024-2025;03;BRETAGNE;14;RENNES;29;FINISTERE;29019;BREST;0291089B;COLLEGE LA FONTAINE MARGOT KERANROUX;public;85.3;28.6;125.1;100.9;106.1;116.9;105.9;110.7;117.6;106.1;111.1
8468.0;2024-2025;03;BRETAGNE;14;RENNES;29;FINISTERE;29019;BREST;0291866W;COLLEGE PRIVE ND DE KERBONNE;privé sous contrat;118.6;34.7;125.1;100.9;106.1;116.9;105.9;110.7;117.6;106.1;111.1
8492.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;30;GARD;30037;BESSEGES;0300013B;COLLEGE LE CASTELLAS;public;91.2;27.9;125.1;100.9;106.1;122.7;100;104.1;118;99.5;103.6
8510.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;30;GARD;30032;BEAUCAIRE;0300089J;COLLEGE PRIVE D ALZON SAINT FELIX;privé sous contrat;110.7;31.3;125.1;100.9;106.1;122.7;100;104.1;118;99.5;103.6
12861.0;2024-2025;15;NOUVELLE-AQUITAINE;13;POITIERS;86;VIENNE;86070;CHAUVIGNY;0860792U;COLLEGE GERARD PHILIPE;public;110;32.1;125.1;100.9;106.1;118.4;103.6;106.2;121.7;103.6;107.4
8557.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;30;GARD;30146;LEDIGNAN;0301747L;COLLEGE;public;103.8;31.8;125.1;100.9;106.1;122.7;100;104.1;118;99.5;103.6
8558.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;30;GARD;30133;LE GRAU DU ROI;0301751R;COLLEGE PRIVE EMMANUEL D ALZON;privé sous contrat;129.1;30;125.1;100.9;106.1;122.7;100;104.1;118;99.5;103.6
8572.0;2024-2025;16;OCCITANIE;16;TOULOUSE;31;HAUTE-GARONNE;31395;MURET;0310025J;COLLEGE BETANCE;public;107.5;35.9;125.1;100.9;106.1;124.6;107.2;110.4;140.6;112.1;116.2
12958.0;2024-2025;02;BOURGOGNE-FRANCHE-COMTE;07;DIJON;89;YONNE;89024;AUXERRE;0890006Y;COLLEGE DENFERT ROCHEREAU;public;104.6;37;125.1;100.9;106.1;122;101.2;104.3;118.6;98.1;100.9
8595.0;2024-2025;16;OCCITANIE;16;TOULOUSE;31;HAUTE-GARONNE;31555;TOULOUSE;0311171E;COLLEGE PRIVE SAINT NICOLAS;privé sous contrat;140.8;33.8;125.1;100.9;106.1;124.6;107.2;110.4;140.6;112.1;116.2
8596.0;2024-2025;16;OCCITANIE;16;TOULOUSE;31;HAUTE-GARONNE;31417;PIBRAC;0311176K;COLLEGE PRIVE DE LA SALLE;privé sous contrat;149.2;26.1;125.1;100.9;106.1;124.6;107.2;110.4;140.6;112.1;116.2
12995.0;2024-2025;02;BOURGOGNE-FRANCHE-COMTE;03;BESANCON;90;TERRITOIRE DE BELFORT;90071;MONTREUX CHATEAU;0900011Y;COLLEGE CAMILLE CLAUDEL;public;108.6;34.8;125.1;100.9;106.1;110.1;98.7;100.8;126.2;96.9;102.2
8619.0;2024-2025;16;OCCITANIE;16;TOULOUSE;31;HAUTE-GARONNE;31069;BLAGNAC;0311581A;COLLEGE JEAN MERMOZ;public;100.6;39.2;125.1;100.9;106.1;124.6;107.2;110.4;140.6;112.1;116.2
8629.0;2024-2025;16;OCCITANIE;16;TOULOUSE;31;HAUTE-GARONNE;31557;TOURNEFEUILLE;0311688S;COLLEGE PIERRE LABITRIE;public;119.7;45.3;125.1;100.9;106.1;124.6;107.2;110.4;140.6;112.1;116.2
13012.0;2024-2025;10;ILE-DE-FRANCE;25;VERSAILLES;91;ESSONNE;91272;GIF SUR YVETTE;0910024G;COLLEGE JULIETTE ADAM;public;136.6;37.8;125.1;100.9;106.1;144.9;108.9;115.6;136.1;103.9;108.5
8649.0;2024-2025;16;OCCITANIE;16;TOULOUSE;31;HAUTE-GARONNE;31424;PLAISANCE DU TOUCH;0312071H;COLLEGE JULES VERNE;public;121.1;39.8;125.1;100.9;106.1;124.6;107.2;110.4;140.6;112.1;116.2
8672.0;2024-2025;16;OCCITANIE;16;TOULOUSE;31;HAUTE-GARONNE;31490;SAINT JORY;0312842W;COLLEGE SIMONE VEIL;public;105.4;33.7;125.1;100.9;106.1;124.6;107.2;110.4;140.6;112.1;116.2
8680.0;2024-2025;16;OCCITANIE;16;TOULOUSE;31;HAUTE-GARONNE;31555;TOULOUSE;0313080E;COLLEGE JEANNE ET JEAN PHILLIPE;public;86.9;34.8;125.1;100.9;106.1;124.6;107.2;110.4;140.6;112.1;116.2
8688.0;2024-2025;16;OCCITANIE;16;TOULOUSE;32;GERS;32119;EAUZE;0320011N;COLLEGE D EAUZE CAZAUBON;public;89.4;29.7;125.1;100.9;106.1;124.6;107.2;110.4;123;105.9;108.9
8726.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33314;PAUILLAC;0330103H;COLLEGE PIERRE DE BELLEYME;public;89.7;26.6;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
8729.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33327;PODENSAC;0330108N;COLLEGE GEORGES BRASSENS;public;105;32.3;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
8748.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33119;CENON;0331464M;COLLEGE JEAN ZAY;public;90.1;35.3;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
8776.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33506;SAUVETERRE DE GUYENNE;0331667H;COLLEGE ROBERT BARRIERE;public;97.8;29.6;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
8781.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33366;SAINT ANDRE DE CUBZAC;0331757F;COLLEGE DE SAINT ANDRE DE CUBZAC;public;99.9;32.3;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
8787.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33492;SAINT YZAN DE SOUDIAC;0331888Y;COLLEGE DU VAL DE SAYE;public;93.1;27.7;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
8795.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33449;SAINT MEDARD EN JALLES;0332187Y;COLLEGE HASTIGNAN;public;120.9;32.3;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
8799.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33522;TALENCE;0332195G;COLLEGE VICTOR LOUIS;public;107.5;37.2;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
8825.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;33;GIRONDE;33397;SAINTE EULALIE;0332705L;COLLEGE FRANCOIS MAURIAC;public;110;30.7;125.1;100.9;106.1;126.3;105.8;109.9;134.6;108.8;113.3
8857.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34145;LUNEL;0340031Z;COLLEGE FREDERIC MISTRAL;public;81.1;27.7;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8903.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34172;MONTPELLIER;0340998A;COLLEGE JEU DE MAIL;public;106.4;41.6;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8924.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34198;PEROLS;0341537L;COLLEGE FREDERIC MISTRAL;public;120.7;34.6;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8935.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34172;MONTPELLIER;0342012C;ESTABLIMENT SEGONDARI CALANDRETA LEON CORDAS COLLEGE PRIVE;privé sous contrat;124.8;34.1;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8942.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34337;VILLENEUVE LES MAGUELONE;0342078Z;COLLEGE DES SALINS;public;111.7;32.4;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8953.0;2024-2025;16;OCCITANIE;11;MONTPELLIER;34;HERAULT;34172;MONTPELLIER;0342488V;COLLEGE PORT MARIANNE;public;94.7;34.9;125.1;100.9;106.1;122.7;100;104.1;129.3;103.2;107.5
8972.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35115;FOUGERES;0350762N;COLLEGE THERESE PIERRE;public;100.1;32.6;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
8991.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35125;LA GUERCHE DE BRETAGNE;0350863Y;COLLEGE PRIVE SAINT JOSEPH;privé sous contrat;101.6;27.1;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
9003.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35251;SAINT AUBIN D AUBIGNE;0350881T;COLLEGE PRIVE SAINT MICHEL;privé sous contrat;117.3;28.9;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
9018.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35236;REDON;0350969N;COLLEGE ANNE MARIE BOUDALIEZ;public;96.1;32.6;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
9046.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35184;MONTAUBAN DE BRETAGNE;0352247C;COLLEGE EVARISTE GALOIS;public;106.6;30.6;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
9062.0;2024-2025;03;BRETAGNE;14;RENNES;35;ILLE-ET-VILAINE;35241;LA RICHARDAIS;0353036K;COLLEGE PRIVE SAINTE MARIE;privé sous contrat;126.8;31.2;125.1;100.9;106.1;116.9;105.9;110.7;120.8;108.4;113.8
9087.0;2024-2025;04;CENTRE-VAL DE LOIRE;18;ORLEANS-TOURS;36;INDRE;36088;ISSOUDUN;0360568X;COLLEGE PRIVE SAINT CYR SAINTE JULITTE;privé sous contrat;113.7;32;125.1;100.9;106.1;123;100;103.5;111.3;95.4;96.8
9089.0;2024-2025;04;CENTRE-VAL DE LOIRE;18;ORLEANS-TOURS;36;INDRE;36063;DEOLS;0360658V;COLLEGE ROMAIN ROLLAND;public;92.7;30;125.1;100.9;106.1;123;100;103.5;111.3;95.4;96.8
9100.0;2024-2025;04;CENTRE-VAL DE LOIRE;18;ORLEANS-TOURS;37;INDRE-ET-LOIRE;37167;NEUILLE PONT PIERRE;0370022Y;COLLEGE SIMONE VEIL;public;112.1;31;125.1;100.9;106.1;123;100;103.5;126.9;105.3;109.3
9112.0;2024-2025;04;CENTRE-VAL DE LOIRE;18;ORLEANS-TOURS;37;INDRE-ET-LOIRE;37261;TOURS;0370730T;COLLEGE PRIVE SACRE COEUR;privé sous contrat;132.3;34.6;125.1;100.9;106.1;123;100;103.5;126.9;105.3;109.3
9131.0;2024-2025;04;CENTRE-VAL DE LOIRE;18;ORLEANS-TOURS;37;INDRE-ET-LOIRE;37156;MONTLOUIS SUR LOIRE;0370799T;COLLEGE RAOUL REBOUT;public;113.2;33;125.1;100.9;106.1;123;100;103.5;126.9;105.3;109.3
9154.0;2024-2025;04;CENTRE-VAL DE LOIRE;18;ORLEANS-TOURS;37;INDRE-ET-LOIRE;37003;AMBOISE;0371248F;COLLEGE ANDRE MALRAUX;public;105.8;32.6;125.1;100.9;106.1;123;100;103.5;126.9;105.3;109.3
9194.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;38;ISERE;38053;BOURGOIN JALLIEU;0381658W;COLLEGE PRIVE SAINT MICHEL;privé sous contrat;135.7;30.7;125.1;100.9;106.1;123.5;106.3;110;127.1;107.7;111.3
9224.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;38;ISERE;38563;VOIRON;0382042N;COLLEGE LA GARENNE;public;114;41.5;125.1;100.9;106.1;123.5;106.3;110;127.1;107.7;111.3
9253.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;38;ISERE;38553;VILLEFONTAINE;0382506T;COLLEGE SONIA DELAUNAY;public;104.6;35.4;125.1;100.9;106.1;123.5;106.3;110;127.1;107.7;111.3
9267.0;2024-2025;01;AUVERGNE-RHONE-ALPES;08;GRENOBLE;38;ISERE;38111;CLAIX;0382865H;COLLEGE GEORGES POMPIDOU;public;124.3;35.6;125.1;100.9;106.1;123.5;106.3;110;127.1;107.7;111.3
9338.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;40;LANDES;40065;CAPBRETON;0400071K;COLLEGE PRIVE SAINT JOSEPH;privé sous contrat;129;30.9;125.1;100.9;106.1;126.3;105.8;109.9;119.7;104.5;106.1
9363.0;2024-2025;15;NOUVELLE-AQUITAINE;04;BORDEAUX;40;LANDES;40261;SAINT GEOURS DE MAREMNE;0401070W;COLLEGE AIME CESAIRE;public;107.2;29.7;125.1;100.9;106.1;126.3;105.8;109.9;119.7;104.5;106.1
9394.0;2024-2025;04;CENTRE-VAL DE LOIRE;18;ORLEANS-TOURS;41;LOIR-ET-CHER;41269;VENDOME;0410768M;COLLEGE JEAN EMOND;public;101.8;33.9;125.1;100.9;106.1;123;100;103.5;116.8;98.9;102
9414.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;42;LOIRE;42218;SAINT ETIENNE;0420916T;COLLEGE PUITS DE LA LOIRE;public;76.4;28.4;125.1;100.9;106.1;127.9;102.1;109.6;111.6;97.4;101.6
9418.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;42;LOIRE;42218;SAINT ETIENNE;0421016B;COLLEGE PRIVE SAINTE MARIE;privé sous contrat;88.4;25.4;125.1;100.9;106.1;127.9;102.1;109.6;111.6;97.4;101.6
9437.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;42;LOIRE;42189;ROCHE LA MOLIERE;0421174Y;COLLEGE LOUIS GRUNER;public;109;30.8;125.1;100.9;106.1;127.9;102.1;109.6;111.6;97.4;101.6
9440.0;2024-2025;01;AUVERGNE-RHONE-ALPES;10;LYON;42;LOIRE;42218;SAINT ETIENNE;0421452A;COLLEGE GAMBETTA;public;86.3;38;125.1;100.9;106.1;127.9;102.1;109.6;111.6;97.4;101.6
